,movieName,comments,ratings
8538,택시운전사,잘못된 역사를 다시 생기는 일이 없도록 하기위해서많은 노력을 해야겠다고 다짐했다이영화는 꼭 보았으면 하는 생각이 든다!,10
8539,택시운전사,흑흑 감동쓰 최고입니다,9
8540,택시운전사,재밌게 잘봤습니다 다음 작품도 기대합니다,10
8541,택시운전사,재미있게 봤습니다배우들의 연기도 좋있구요,7
8542,택시운전사,굳굳bbb이외말이필요없습니다,10
8543,택시운전사,한국인이면 봐야하는영화 한번보고 두번봐도 이해못하면 다시봐야하는영화 좋습니다.,8
8544,택시운전사,많이 울고 많이 고맙고 많이 미안하고...,9
8545,택시운전사,재미있게 보았습니다강추드립니다,10
8546,택시운전사,수많은 이들의 희생과 투쟁이 있었기에 지금의 대한민국이~~~,5
8547,택시운전사,정말 너무 감명깊게본 영화에요ㅠㅠ눈물콧물 다쏟구.. 연기진심 대박 오래오래기억에남는 영화가 뇔거같네요^^,10
8548,택시운전사,최고입니다. 마음 한 구석을 울리네요,10
8549,택시운전사,사실를 잘 다룬 훌륭한 영화,10
8550,택시운전사,즐거운 관람하고 이제야 옵니다,10
8551,택시운전사,마지막추격씬만 아니었다면 더 좋았을것같아요.하지만 충분히 좋은 영화였습니다,8
8552,택시운전사,영화 너무 잘 봤어요 ㅠㅠㅠ 아직도 여운이 ..,10
8553,택시운전사,내생의 최고의 감동ㅠㅠ,10
8554,택시운전사,대박쓰 본지오래되서 기억은잘안남,8
8555,택시운전사,아픈 역사젊은 세대들이 봐야할 역사,9
8556,택시운전사,눈물이 날수 있는 영화할수 있네요 광주 사태을 알어볼수 있는영화,10
8557,택시운전사,다시 보고싶은 영화 ㅠㅠ,10
8558,택시운전사,광주에 살면은 필히 봐야되지요,10
8559,택시운전사,감동적으로 역사에 대해 다시 생각해보게합니다,9
8560,택시운전사,예날 그시절이 떠오르네요 잘보았습니다,8
8561,택시운전사,이런 영화가 진짜 영화..,10
8562,택시운전사,부모님이 만족하시네요^^ 디브디나오면 봐아겠당,9
8563,택시운전사,의미있다 조금 더 잘 만들었으면 좋았을 영화,8
8564,택시운전사,가슴조리며 봤네요. 뭉클,9
8565,택시운전사,연기 좋아요. 그때 그시절을 이해하게 된 영화였습니다.,10
8566,택시운전사,아이와 함께 봤는데 재미있어요.,9
8567,택시운전사,한 택시기사의 희생정신에 감탄했습니다,10
8568,택시운전사,오랜만에 가족들이랑 다 같이 볼 수 있었던 영화네요,10
8569,택시운전사,지났지만 본지 꽤 됐지만 최고최고.너무 잔잔해서 조금 지루할까봐 괜히내가더 걱정됐던...그잔잔함속에서슬펐던 영화,10
8570,택시운전사,잼있게 잘 봤어요 영화비 아깝지 않았어요,10
8571,택시운전사,메가박스 백석 재밋는데 아쉽,8
8572,택시운전사,기억이안나지만 재미있고 감동적이았던득,9
8573,택시운전사,잘봤어요최대치의 감동은아니지만,8
8574,택시운전사,전국민이 공감하는 진정한 영화,10
8575,택시운전사,교훈을 많이 느끼는여오ㅘ,10
8576,택시운전사,엄마랑 처음으로 같이 본 영화였다 아주 좋았다,9
8577,택시운전사,가족 끼리 관람 했는데 너무 잼있게 봤네요,10
8578,택시운전사,다시보고싶은 영화 재미있습니다,10
8579,택시운전사,광주항쟁을 극적인 재미와 더불어 잘 그린 것 같습니다. 역사적 사실과 극적인 재미 두마리 토끼를 잡을 수 있습니다,10
8580,택시운전사,개슬픔오...눈ㄴ물찔끔나옴,10
8581,택시운전사,배우분들 멋지세요 화이팅입니다,10
8582,택시운전사,"보는 내내 공감, 감동 최고!",10
8583,택시운전사,아이들에게 역사를 알게해주는 좋은 영화입니다. 감동과 재미는 덤^^,10
8584,택시운전사,좋은영화 잘봤어요 최고,10
8585,택시운전사,감동적이었어요ㅜㅜㅜ,10
8586,택시운전사,정말~~~~잼나게 본영화,10
8587,택시운전사,다시생각해도 올해의 영화임,10
8588,택시운전사,배우들의연기 너무 좋았어요,10
8589,택시운전사,감동..가족과 함께 봤는데 재미있었어요,9
8590,택시운전사,재밌음 간단명료 내용을알면서도 중간중간 두근두근,9
8591,택시운전사,마음이 찐~한 영화!잘보고왔습니다,10
8592,택시운전사,잊지말아야할 그날의진실.. 훌륭한 영화만들어주셔서 감사합니다,10
8593,택시운전사,한번쯤은 꼭 보아야할 감동적인영화ㅜㅜ,10
8594,택시운전사,최고의 영화입니다‥용기에 박수를 보냅니다‥,10
8595,택시운전사,기분좋아지는영화잘만들었네송광호의능청스런연기역시국민배우구나,9
8596,택시운전사,보는 내내 먹먹했고 이런 역사는 다시는 박복되지 않길 바랍니다,10
8597,택시운전사,한명한명이 소중하고 팔십평생 인생 어느누가 자기목숨 내놓고 남을 위하려 할까...개인주의 만연한 세상속에서 국가를 위한다는 건 무엇인가,10
8598,택시운전사,꽤 오랜 시간이 지금도 스토리가 주는 먹먹함을 기억할 수 있는 영화. 명작.,10
8599,택시운전사,"전두환,이승만,박정희의 독재 정권 속에서 포기하지 않고 민주주의를 기억하기 위해서 희생하신 모든 분들에게 감사의 말씀을 올리며 하루하루를 감사하고 소중하게 생각하며 살겠습니다...",10
8600,택시운전사,가슴이 멍하며 눈물 핑~~잘 만들어진 영화,9
8601,택시운전사,제발 포인트좀 그냥줘요,10
8602,택시운전사,연기좋고볼만한영화인듯,8
8603,택시운전사,아주좋아요 아주좋아요 아주좋아요,10
8604,택시운전사,정말좋은영화였습니다,10
8605,택시운전사,너무 재밌었어요~! 시간이 가는줄 몰랐어요,10
8606,택시운전사,감동의 쓰나미ㅠㅠ슬퍼요ㅠ,10
8607,택시운전사,슬퍼요 ㅠㅠ 언니랑 봣는데 울면서 봤어요,10
8608,택시운전사,꼭 봐야할 영화라고 생각합니다!,10
8609,택시운전사,"무슨 말이필요하겠어요하루하루 감사한 마음으로, 나름의 책임감으로 살아야겠습니다",10
8610,택시운전사,오랜만의 영화인데 좋았네요,8
8611,택시운전사,재미있게 잘봤어요^^,10
8612,택시운전사,쉬쉬하며 설마했던 그시기 옆반 선생님의 말씀이 정말 사실이었구나 생각쌨고 비장하게 맞섰던 광주시민들께미안하고 감사히5ㄴ 시간이었습니다,9
8613,택시운전사,좋아요 가족과 함께~ 좋은영화,10
8614,택시운전사,너무 재미있어요 하하하하호호호키키키,6
8615,택시운전사,말이 필요 없는 영화다.... 이런게 영화지,10
8616,택시운전사,마음이 너무 아팠어요 ㅠㅠ,10
8617,택시운전사,518를 생각하면서..,9
8618,택시운전사,굿~~!!!감동이었습니다,10
8619,택시운전사,정말 잘봤습니다 좋은 영화네요,8
8620,택시운전사,믿고보는 송강호~~!! 감동있고 재미있게 잘 봤어요,10
8621,택시운전사,어두움 후광명이 오는거겠죠?,9
8622,택시운전사,정말 꼭봐야하는영화 입니다,10
8623,택시운전사,평범한 사람의 숨어있는 양심을 보여주는 잔잔하고 감동깊은 영화입니다누구나 영웅일수 있음을 실감합니다,10
8624,택시운전사,이제야 남기네 재밌었음,10
8625,택시운전사,영환ㄷㄴ 아주 잘 봤습니다.많이 울고 분개하고..영화도중 의자가 무너져 내려 깜짝 놀라 소리지르고 다른 사람들 얼마나 미안하던지끝나고 영화관직원의 뒷처리에 완전 열받고 나왔었네요메가박스제주 점이에요.의자무너짐.,10
8626,택시운전사,생각 그이상 재밌게 봤어요^^,10
8627,택시운전사,너무 재밌게 잘 봤습니다,9
8628,택시운전사,택시운전기사 재밋게 봤어요,8
8629,택시운전사,정말존잼!!!ㅎㅎ최고얏어용,10
8630,택시운전사,너무슬프고너무꿀잼이고,10
8631,택시운전사,"기대하고 봤는데 역시나,,,, 기대한것보다 좋았습니다.",10
8632,택시운전사,재미있어요 .. 한번 더 보고싶네용,10
8633,택시운전사,어른들이 좋아하네요 진짜 그시대를 보는듯한 배경,9
8634,택시운전사,꼭 보셔야하는겁니다!! 너무 슬퍼요ㅠㅠ,10
8635,택시운전사,먹먹하다. 기록이다.,10
8636,택시운전사,후기가너무늦어서 ...그래도 뭉클했던영화라아직도생생하게기억에남아요~우리에역사를잊지맙시다,10
8637,택시운전사,우리나라 민주주의의 역사를 잘 알 수 있었습니다. 좋았습니다 감사합니다 좋은 영화 만들어 주셔서.,10
8638,택시운전사,말이필요없다 믿고보는 송광호 유해진,10
8639,택시운전사,너무 슬펐어요 ㅠ 앞으로 이런 영화가 많길,9
8640,택시운전사,마음아픈영화.. 끝나고 계속 이런저런 영화에 관련된 역사를 검색하게 된 영화,10
8641,택시운전사,본지는 오래됐지만 정말 슬프게 봤었습니다.,10
8642,택시운전사,감동이 ㅠㅠㅠ쩔어요 정말,8
8643,택시운전사,행동합시다..행동합시다,10
8644,택시운전사,안타까운 역사와 송강호의 연기력,10
8645,택시운전사,부모님께서 잘 보셨다고 합니다,10
8646,택시운전사,정말 재밌었고 울었다요,10
8647,택시운전사,택시들 도와주는 장면은 좀;,7
8648,택시운전사,내용에 감동 연기에 감동,10
8649,택시운전사,우리아부지도 택시운전 하셨죠,10
8650,택시운전사,저에게는 최고의 영화였어요. 부모님도 좋아하시구요.,10
8651,택시운전사,감동적인 영화였습니다,10
8652,택시운전사,시대의 아픔을 절감하게 한 영화였습니다 이렇게 피흘려 쟁취한 민주주의를 어떻게 지켜나가야 할지 고민해야 할 시대라는 생각이 드네요,9
8653,택시운전사,마음아픈 우리들의 과거가 새삼 스럽게 다가왔음역시 송강호~~!!!!,10
8654,택시운전사,기대를 많이해서 그런지 노잼이었음,6
8655,택시운전사,한곡현대사의 중요한 사건을 잘 그려냈네요,9
8656,택시운전사,재밋네요정말..또다시보고싳은영화,10
8657,택시운전사,감동적이긴한데 기대가 너무 커서 기대에는 못미침,9
8658,택시운전사,택시운전사 완전 재밌었습니다,10
8659,택시운전사,먹먹해지는 영화입니다,10
8660,택시운전사,한도시를 차단하고 저런일을 벌였였다는게 보고도 믿기지 않은,10
8661,택시운전사,알고있던 것 보다 더 심각했다는 것을 알게 됨,9
8662,택시운전사,보는내내 너무나 가슴아팠네요,10
8663,택시운전사,다 좋은데막판에 헌병이 뜬금없이 보내주는거랑택시추격신은 사족이었음,8
8664,택시운전사,가족과 함께 재미 있게 볼 수 있어서 즐거운 시간이 되었네요~~,9
8665,택시운전사,잘봤습니다 정말 세심하고 디테일이 쩔었습니다,10
8666,택시운전사,민주주의가이렇게감사한것인줄,10
8667,택시운전사,감동적이었습니다 크으,7
8668,택시운전사,너무 슬프고 진 짜 연기파 배우,10
8669,택시운전사,감동적이고 재밌었습니당,10
8670,택시운전사,송강호 연기력 역시 대박!,10
8671,택시운전사,참으로 슬픈 영화..였습니다,10
8672,택시운전사,대한민국 국민이라면..,10
8673,택시운전사,택시추격전 빼고 는 좋았다,7
8674,택시운전사,감동적이었어요. 잘 보고 왔습니다.,10
8675,택시운전사,볼만은한데 마지막에 장렬하게 들이박는건 좀...,7
8676,택시운전사,여러가지를 생각하게 만드는영화!우리가 누리는 이 자유와 편안함이 가벼운거고 당연시되는건 아니라는걸 다시한번 깨닫게 해주는 영화입니다.,10
8677,택시운전사,기대 이상~재미있습니다.,9
8678,택시운전사,기대했던만큼 감동적인 영화였습니다,10
8679,택시운전사,재미납니다 재밋게잘보고나왓ㅂ니나,10
8680,택시운전사,너무재미있게잘봤습니다~,9
8681,택시운전사,눈물날 수밖에 없는 영화. 꼭보세요!,10
8682,택시운전사,감동적입니다 재밌게봣습니다,10
8683,택시운전사,휴지를 들고갔지만 더 필욧해서 낭패,10
8684,택시운전사,다 좋았는데 택시 추격신땜에 감점 ㅠㅡㅠ,6
8685,택시운전사,엄마랑 같이 보러갔다왔는데 울다웃다가 너무 좋은영화였어요^^연기들도 너무 다들 잘하셔서 재밌게보고왔네요,10
8686,택시운전사,분명한건 평범한 국민이 분노하면 권력자는 큰 잘못을 한거다.,10
8687,택시운전사,시대 아픔을 잘 표현한것 같아요.,9
8688,택시운전사,감동받고 군인나올때 심쿵!,7
8689,택시운전사,너무조았음ㅜㅜ눈물펑,10
8690,택시운전사,정말 많이 울었네요ㅠㅠ 슬픈 영화..,8
8691,택시운전사,최고영화였고앞으로도 내마음속 1위영화다ㅜ,10
8692,택시운전사,"잘 보았습니다. 배우들의 탄탄한 연기, 놀라웠습니다.",9
8693,택시운전사,처음 시작라자마자 나오는 ‘단발머리’라는 노래가 이 영화를 통해서 역주행. 비록 옛날 노래지만 정감이 가는 ..그리고 역시 믿고 보는 송강호 연기. (군인 짧고 굵게 잘생기고 멋졌다 흙 사랑해여),10
8694,택시운전사,잊지말아야할 광주 그날의 강조점,9
8695,택시운전사,꼭 보아야 할 영화입니다!!,10
8696,택시운전사,꽤나 영화다웠던 영화 잘봤음,10
8697,택시운전사,역사를 잊은 민족에게 미래는 없다,10
8698,택시운전사,1편보단아니지만생각보단재밌었음,9
8699,택시운전사,대박영화입니다 다시보기 ㄱㆍㄷ고,10
8700,택시운전사,존잼보스입니다졸라짱짱,10
8701,택시운전사,군인들이 트렁크 열던장면은 정말 인상깊습니다. 실제 우리의 역사라는게 믿기지 않았던 만큼 조금이라도 아픈 역사에 대해 알게 된 것만으로 충분히 의미있는 영화였다고 생각합니다.,7
8702,택시운전사,굳베리베리망치울트라굿,10
8703,택시운전사,가슴이 먹먹해지네요.,10
8704,택시운전사,감동그자체였습니다^^,10
8705,택시운전사,송강호배우의 연기가 최고였습니다 .80년대 고등학생이고 83학번이었던 내가 다시 그때에 갔던것 갔던 착각이 일정도로 디테일 한게 감덩적 이었습니다,9
